



Trustor	Trustee	Sign	RES	YEA
997	4432	1	1	2005
1725	4432	1	1	2005
1123	4432	1	1	2005
58	4432	1	1	2005
5992	4432	1	1	2005
7486	4432	1	1	2005
7336	4432	1	1	2005
7745	4432	1	1	2005
9402	4432	1	1	2005
9313	4432	1	1	2005
9630	4432	1	1	2005
526	4432	1	1	2005
7500	4432	1	1	2005
6945	4432	1	1	2005
7932	4432	1	1	2005
9631	4432	1	1	2005
1829	4432	1	1	2005
8439	4432	1	1	2005
179	4432	1	1	2005
7512	4432	1	1	2005
7834	4432	1	1	2005
3946	4432	1	1	2005
7489	4432	1	1	2005
3480	4432	1	1	2005
3276	4432	1	1	2005
943	4432	1	1	2005
7511	4432	1	1	2005
4181	4432	1	1	2005
7527	4432	1	1	2005
6226	4432	1	1	2005
7223	4432	1	1	2005
8120	4432	1	1	2005
7479	4432	1	1	2005
9332	4432	1	1	2005
2771	4432	1	1	2005
3917	4432	1	1	2005
6354	4432	1	1	2005
7544	4432	1	1	2005
3588	4432	1	1	2005
5293	4432	-1	1	2005
370	11212	1	1	2005
8423	11212	1	1	2005
9632	11212	1	1	2005
7339	11212	1	1	2005
9431	11212	1	1	2005
2379	11212	1	1	2005
7519	11212	1	1	2005
9633	11212	1	1	2005
3126	11212	1	1	2005
7500	11212	1	1	2005
6399	11212	1	1	2005
3761	11212	1	1	2005
9233	11212	1	1	2005
5799	11212	1	1	2005
4182	11212	1	1	2005
3917	11212	1	1	2005
3946	11212	1	1	2005
5017	11212	1	1	2005
5743	11212	1	1	2005
7989	11212	1	1	2005
1498	11212	1	1	2005
8509	11212	1	1	2005
7479	11212	1	1	2005
9337	11212	1	1	2005
7523	11212	1	1	2005
625	11212	1	1	2005
8442	11212	-1	1	2005
5293	11212	-1	1	2005
5531	11212	-1	1	2005
8169	11212	-1	1	2005
391	11212	0	1	2005
8534	11212	0	1	2005
7473	7252	1	1	2005
7845	7252	1	1	2005
862	7252	1	1	2005
3126	7252	1	1	2005
6773	7252	1	1	2005
3402	7252	1	1	2005
9316	7252	1	1	2005
7058	7252	1	1	2005
5191	7252	1	1	2005
97	7252	1	1	2005
1094	7252	1	1	2005
1498	7252	1	1	2005
5895	7252	1	1	2005
8442	7252	1	1	2005
6715	7252	1	1	2005
6226	7252	1	1	2005
7834	7252	1	1	2005
7449	7252	1	1	2005
1829	7252	1	1	2005
3946	7252	1	1	2005
9313	7252	1	1	2005
2469	7252	1	1	2005
9450	7252	1	1	2005
9334	7252	1	1	2005
4175	7252	1	1	2005
7634	7252	1	1	2005
5821	7252	1	1	2005
8439	7252	1	1	2005
7479	7252	1	1	2005
1224	7252	1	1	2005
7932	7252	1	1	2005
816	7252	1	1	2005
2379	7252	1	1	2005
5230	7252	1	1	2005
6399	7252	1	1	2005
9417	7252	1	1	2005
7781	7252	1	1	2005
7773	7252	1	1	2005
22	7252	1	1	2005
3761	7252	1	1	2005
3915	7252	1	1	2005
9318	7252	1	1	2005
9435	7252	1	1	2005
7779	7252	1	1	2005
3713	7252	1	1	2005
8875	7252	-1	1	2005
6546	11213	1	1	2005
9634	11213	1	1	2005
9050	11213	1	1	2005
1498	11213	1	1	2005
3126	11213	1	1	2005
5781	11213	1	1	2005
7751	11213	1	1	2005
7845	11213	1	1	2005
4750	11213	1	1	2005
6733	11213	1	1	2005
7634	11213	1	1	2005
8875	11213	-1	1	2005
6354	11213	-1	1	2005
7734	7747	1	1	2005
7845	7747	1	1	2005
2597	7747	1	1	2005
207	7747	1	1	2005
7256	7747	1	1	2005
3126	7747	1	1	2005
9316	7747	1	1	2005
6715	7747	1	1	2005
97	7747	1	1	2005
9339	7747	1	1	2005
4405	7747	1	1	2005
1992	7747	1	1	2005
4792	7747	1	1	2005
6399	7747	1	1	2005
8439	7747	1	1	2005
7967	7747	1	1	2005
9337	7747	1	1	2005
2112	7747	1	1	2005
8442	7747	1	1	2005
2469	7747	1	1	2005
8534	7747	1	1	2005
7473	7747	1	1	2005
862	7747	1	1	2005
5770	7747	1	1	2005
7058	7747	1	1	2005
1224	7747	1	1	2005
7479	7747	1	1	2005
22	7747	1	1	2005
7491	7747	1	1	2005
4973	7747	1	1	2005
9635	7747	1	1	2005
7781	7747	1	1	2005
1829	7747	1	1	2005
3480	7747	1	1	2005
7752	7747	1	1	2005
7737	7747	1	1	2005
7502	7747	1	1	2005
2922	7747	1	1	2005
8551	7747	1	1	2005
1752	7747	1	1	2005
3761	7747	1	1	2005
8423	7747	1	1	2005
7475	7747	1	1	2005
7744	7747	1	1	2005
6083	7747	1	1	2005
7540	7747	1	1	2005
3917	7747	1	1	2005
9334	7747	1	1	2005
5529	7747	1	1	2005
3623	7747	1	1	2005
5497	7747	1	1	2005
5550	7747	1	1	2005
9636	7747	1	1	2005
6433	7747	1	1	2005
8875	7747	-1	1	2005
3875	7747	-1	1	2005
5497	7747	0	1	2005
8161	7772	1	1	2005
7634	7772	1	1	2005
4405	7772	1	1	2005
5250	7772	1	1	2005
2064	7772	1	1	2005
6464	7772	1	1	2005
2112	7772	1	1	2005
6838	7772	1	1	2005
3631	7772	1	1	2005
7741	7772	1	1	2005
179	7772	1	1	2005
7751	7772	1	1	2005
5673	7772	1	1	2005
6226	7772	1	1	2005
9319	7772	1	1	2005
9388	7772	1	1	2005
983	7772	1	1	2005
2357	7772	1	1	2005
9637	7772	1	1	2005
2321	7772	1	1	2005
5554	7772	1	1	2005
6204	7772	1	1	2005
9395	7772	1	1	2005
8875	7772	-1	1	2005
8643	9750	1	1	2005
9171	9750	1	1	2005
463	9750	1	1	2005
6656	9750	1	1	2005
8410	9750	1	1	2005
9638	9750	1	1	2005
3917	9750	1	1	2005
7634	9750	1	1	2005
3126	9750	1	1	2005
7982	9750	1	1	2005
7340	9750	1	1	2005
3840	9750	1	1	2005
8092	9750	1	1	2005
9639	9750	1	1	2005
8446	9750	1	1	2005
1874	9750	1	1	2005
8821	9750	1	1	2005
7543	9750	1	1	2005
9640	9750	1	1	2005
9641	9750	1	1	2005
9642	9750	1	1	2005
9413	9750	1	1	2005
9643	9750	1	1	2005
9357	9750	1	1	2005
9644	9750	1	1	2005
3623	9750	1	1	2005
6345	9750	1	1	2005
9645	9750	1	1	2005
3474	9750	1	1	2005
4175	9750	1	1	2005
9646	9750	1	1	2005
1874	9750	1	1	2005
5447	5799	1	1	2005
9647	5799	1	1	2005
1123	5799	1	1	2005
7600	5799	1	1	2005
7828	5799	1	1	2005
7741	5799	1	1	2005
5250	5799	1	1	2005
9648	5799	1	1	2005
7751	5799	1	1	2005
8207	5799	1	1	2005
7215	5799	1	1	2005
645	5799	1	1	2005
9387	5799	1	1	2005
4405	5799	1	1	2005
7540	5799	1	1	2005
2025	5799	1	1	2005
9518	5799	1	1	2005
8161	5799	1	1	2005
9431	5799	1	1	2005
8875	5799	-1	1	2005
1957	5799	-1	1	2005
4750	5799	-1	1	2005
9331	5799	-1	1	2005
3794	5799	-1	1	2005
9233	5799	0	1	2005
5554	5799	0	1	2005
6226	5799	0	1	2005
4418	5799	0	1	2005
1529	4405	1	1	2005
7525	4405	1	1	2005
816	4405	1	1	2005
7277	4405	1	1	2005
9373	4405	1	1	2005
5735	4405	1	1	2005
8972	4405	1	1	2005
8783	4405	1	1	2005
9049	4405	1	1	2005
997	4405	1	1	2005
3480	4405	1	1	2005
8120	4405	1	1	2005
2064	4405	1	1	2005
526	4405	1	1	2005
9519	4405	1	1	2005
9612	4405	1	1	2005
7950	4405	1	1	2005
9326	4405	1	1	2005
2710	4405	1	1	2005
2339	4405	1	1	2005
9515	4405	1	1	2005
5994	4405	1	1	2005
7751	4405	1	1	2005
7698	4405	1	1	2005
7540	4405	1	1	2005
1758	4405	1	1	2005
9484	4405	1	1	2005
9520	4405	1	1	2005
4023	4405	1	1	2005
9649	4405	1	1	2005
9424	4405	1	1	2005
9650	4405	1	1	2005
2112	4405	1	1	2005
8036	4405	1	1	2005
9405	4405	1	1	2005
5673	4405	1	1	2005
3854	4405	1	1	2005
3126	4405	1	1	2005
3474	4405	1	1	2005
2115	4405	1	1	2005
3875	4405	1	1	2005
6628	4405	1	1	2005
3029	4405	1	1	2005
9324	4405	1	1	2005
7698	4405	-1	1	2005
9649	4405	-1	1	2005
7742	4405	0	1	2005
7058	2396	1	1	2005
4088	2396	1	1	2005
1179	2396	1	1	2005
7563	2396	1	1	2005
4973	2396	1	1	2005
7731	2396	1	1	2005
97	2396	1	1	2005
5160	2396	1	1	2005
7584	2396	1	1	2005
5529	2396	1	1	2005
207	2396	1	1	2005
7218	2396	1	1	2005
3255	2396	1	1	2005
862	2396	1	1	2005
7544	2396	1	1	2005
3126	2396	1	1	2005
9233	2396	1	1	2005
4972	2396	1	1	2005
7982	2396	1	1	2005
5948	2396	1	1	2005
9651	2396	1	1	2005
1094	2396	1	1	2005
8090	2396	1	1	2005
2161	2396	1	1	2005
7337	2396	1	1	2005
7550	2396	1	1	2005
5879	2396	1	1	2005
943	2396	1	1	2005
5250	2396	1	1	2005
7122	2396	1	1	2005
7542	2396	1	1	2005
4405	2396	1	1	2005
148	2396	1	1	2005
9652	2396	1	1	2005
3917	2396	1	1	2005
9653	2396	1	1	2005
8020	2396	1	1	2005
7773	2396	1	1	2005
7475	2396	1	1	2005
3719	2396	1	1	2005
5510	2396	1	1	2005
9343	2396	-1	1	2005
2112	370	1	1	2005
5759	370	1	1	2005
1869	370	1	1	2005
5326	370	1	1	2005
3778	370	1	1	2005
3266	370	1	1	2005
7828	370	1	1	2005
9372	370	1	1	2005
4405	370	1	1	2005
7741	370	1	1	2005
2115	370	1	1	2005
1123	370	1	1	2005
22	370	1	1	2005
4750	370	1	1	2005
3917	370	1	1	2005
5258	370	1	1	2005
5447	370	1	1	2005
983	370	1	1	2005
9654	370	1	1	2005
5017	370	1	1	2005
9418	370	1	1	2005
6838	370	1	1	2005
665	370	1	1	2005
8077	370	1	1	2005
9390	370	1	1	2005
9396	370	1	1	2005
9395	370	1	1	2005
9097	370	1	1	2005
6226	370	1	1	2005
433	370	1	1	2005
7751	370	1	1	2005
9655	370	1	1	2005
526	370	1	1	2005
5554	370	1	1	2005
1957	370	1	1	2005
6853	370	1	1	2005
5360	370	1	1	2005
3145	370	1	1	2005
9512	370	1	1	2005
5257	370	1	1	2005
3718	370	1	1	2005
3794	370	-1	1	2005
8875	370	-1	1	2005
5531	7563	1	1	2005
7502	7563	1	1	2005
6180	7563	1	1	2005
1624	7563	1	1	2005
97	7563	1	1	2005
370	7563	1	1	2005
7830	7563	1	1	2005
6204	7563	1	1	2005
3955	7563	1	1	2005
621	7563	1	1	2005
7584	7563	1	1	2005
8442	7563	1	1	2005
862	7563	1	1	2005
1094	7563	1	1	2005
2469	7563	1	1	2005
5160	7563	1	1	2005
2164	7563	1	1	2005
9374	7563	1	1	2005
207	7563	1	1	2005
7477	7563	1	1	2005
9316	7563	1	1	2005
5770	7563	1	1	2005
2879	7563	1	1	2005
3126	7563	1	1	2005
7658	7563	1	1	2005
7656	7563	1	1	2005
7479	7563	1	1	2005
9313	7563	1	1	2005
816	7563	1	1	2005
7473	7563	1	1	2005
8148	7563	1	1	2005
9007	7563	1	1	2005
3875	7563	1	1	2005
7229	7563	1	1	2005
7759	7563	1	1	2005
5293	7563	1	1	2005
7739	7563	1	1	2005
6399	7563	1	1	2005
6083	7563	1	1	2005
8551	7563	1	1	2005
6945	7563	1	1	2005
7470	7563	1	1	2005
3480	7563	1	1	2005
3588	7563	1	1	2005
3917	7563	1	1	2005
5703	7563	1	1	2005
1957	7563	1	1	2005
5510	7563	1	1	2005
8533	7563	1	1	2005
526	7563	1	1	2005
2321	11214	1	1	2005
2379	11214	1	1	2005
7252	11214	1	1	2005
7734	11214	1	1	2005
862	11214	1	1	2005
7119	11214	1	1	2005
9316	11214	1	1	2005
2379	11214	1	1	2005
3501	11214	1	1	2005
3917	11214	1	1	2005
370	11214	1	1	2005
2469	11214	1	1	2005
8064	11214	1	1	2005
5293	11214	1	1	2005
3144	11214	1	1	2005
7479	11214	1	1	2005
207	11214	1	1	2005
3126	11214	1	1	2005
8189	11214	1	1	2005
7502	11214	0	1	2005
8442	11214	0	1	2005
862	7773	1	1	2005
7982	7773	1	1	2005
4792	7773	1	1	2005
7333	7773	1	1	2005
9357	7773	1	1	2005
7698	7773	1	1	2005
7659	7773	1	1	2005
8410	7773	1	1	2005
9566	7773	1	1	2005
7834	7773	1	1	2005
1123	7773	1	1	2005
7845	7773	1	1	2005
8446	7773	1	1	2005
2379	7773	1	1	2005
7658	7773	1	1	2005
4175	7773	1	1	2005
3474	7773	1	1	2005
391	7773	1	1	2005
9332	7773	1	1	2005
8092	7773	1	1	2005
5293	7773	1	1	2005
3126	7773	1	1	2005
9656	7773	1	1	2005
3982	7773	1	1	2005
9657	7773	1	1	2005
9658	7773	1	1	2005
9359	7773	1	1	2005
7511	7773	1	1	2005
7122	7773	1	1	2005
9313	7773	1	1	2005
9659	7773	1	1	2005
2321	7773	1	1	2005
2941	7773	1	1	2005
7656	7773	1	1	2005
3335	7773	1	1	2005
7751	7773	1	1	2005
5759	7773	1	1	2005
7740	7773	1	1	2005
7781	7773	1	1	2005
3623	7773	1	1	2005
2115	7773	1	1	2005
4849	7773	1	1	2005
4408	7773	1	1	2005
7727	7773	1	1	2005
9414	7773	1	1	2005
983	7773	1	1	2005
6064	7773	1	1	2005
9418	7773	-1	1	2005
4792	3335	1	1	2005
7491	3335	1	1	2005
862	3335	1	1	2005
6543	3335	1	1	2005
1852	3335	1	1	2005
7493	3335	1	1	2005
7845	3335	1	1	2005
7058	3335	1	1	2005
9408	3335	1	1	2005
97	3335	1	1	2005
8016	3335	1	1	2005
22	3335	1	1	2005
3917	3335	1	1	2005
7502	3335	1	1	2005
7229	3335	1	1	2005
5799	3335	1	1	2005
6354	3335	1	1	2005
7508	3335	1	1	2005
3761	3335	1	1	2005
1123	3335	1	1	2005
2469	3335	1	1	2005
1094	3335	1	1	2005
3228	3335	1	1	2005
3623	3335	1	1	2005
7544	3335	1	1	2005
3082	3335	1	1	2005
5703	3335	1	1	2005
9316	3335	1	1	2005
7834	3335	1	1	2005
943	3335	1	1	2005
5250	3335	1	1	2005
6026	3335	1	1	2005
4405	3335	1	1	2005
1624	3335	1	1	2005
6625	3335	1	1	2005
3946	3335	1	1	2005
9370	3335	1	1	2005
9402	3335	1	1	2005
9402	3335	1	1	2005
8442	3335	-1	1	2005
4750	3335	-1	1	2005
9660	3335	-1	1	2005
3982	3335	-1	1	2005
6945	3335	-1	1	2005
5682	3335	-1	1	2005
8351	3335	-1	1	2005
8534	3335	-1	1	2005
5293	3335	-1	1	2005
5529	3335	-1	1	2005
8442	3335	0	1	2005
5160	3335	0	1	2005
3126	3335	0	1	2005
7473	3335	0	1	2005
7739	3335	0	1	2005
3955	3335	0	1	2005
3854	5743	1	1	2005
9357	5743	1	1	2005
7982	5743	1	1	2005
5647	5743	1	1	2005
7834	5743	1	1	2005
3917	5743	1	1	2005
6126	5743	1	1	2005
7522	5743	1	1	2005
8120	5743	1	1	2005
1874	5743	1	1	2005
2437	5743	1	1	2005
3126	5743	1	1	2005
2941	5743	1	1	2005
9394	5743	1	1	2005
4175	5743	1	1	2005
6220	5743	1	1	2005
816	5743	1	1	2005
9661	5743	1	1	2005
649	5743	1	1	2005
370	5743	1	1	2005
5743	5743	1	1	2005
5529	5743	1	1	2005
5447	5743	1	1	2005
9313	5743	1	1	2005
7659	5743	1	1	2005
9356	5743	1	1	2005
3335	5743	1	1	2005
7751	5743	1	1	2005
8092	5743	1	1	2005
1957	5743	1	1	2005
3623	5743	1	1	2005
6204	5743	1	1	2005
5992	5743	1	1	2005
7734	5743	-1	1	2005
5770	5743	-1	1	2005
7845	5743	0	1	2005
7252	7522	1	1	2005
6569	7522	1	1	2005
8016	7522	1	1	2005
97	7522	1	1	2005
3126	7522	1	1	2005
2587	7522	1	1	2005
5160	7522	1	1	2005
3917	7522	1	1	2005
9316	7522	1	1	2005
3588	7522	1	1	2005
7745	7522	1	1	2005
283	7522	1	1	2005
7634	7522	1	1	2005
6781	7522	1	1	2005
7845	7522	1	1	2005
862	7522	1	1	2005
2469	7522	1	1	2005
3761	7522	1	1	2005
1123	7522	1	1	2005
7563	7522	1	1	2005
6773	7522	1	1	2005
7584	7522	1	1	2005
7229	7522	1	1	2005
5799	7522	1	1	2005
8420	7522	1	1	2005
8442	7522	1	1	2005
7882	7522	1	1	2005
4346	7522	1	1	2005
4264	7522	1	1	2005
9662	7522	1	1	2005
6733	7522	1	1	2005
207	7522	1	1	2005
9374	7522	1	1	2005
7773	7522	1	1	2005
7479	7522	1	1	2005
7820	7522	1	1	2005
6715	7522	1	1	2005
7935	7522	1	1	2005
7049	7522	1	1	2005
3228	7522	1	1	2005
9313	7522	1	1	2005
7475	7522	1	1	2005
6563	7522	1	1	2005
3761	7522	1	1	2005
7544	7522	1	1	2005
4750	7522	1	1	2005
654	7522	1	1	2005
5293	7522	1	1	2005
8148	7522	1	1	2005
7340	7522	1	1	2005
9152	7522	1	1	2005
3623	7522	1	1	2005
8534	7522	1	1	2005
3875	7522	1	1	2005
7058	7522	1	1	2005
7782	7522	1	1	2005
7473	7522	1	1	2005
2025	11215	1	1	2005
5994	11215	1	1	2005
6546	11215	1	1	2005
7215	11215	1	1	2005
8944	11215	1	1	2005
9377	11215	1	1	2005
3917	11215	1	1	2005
1498	11215	1	1	2005
7192	11215	1	1	2005
7340	11215	1	1	2005
6204	11215	1	1	2005
2258	11215	1	1	2005
8531	11215	1	1	2005
8568	11215	1	1	2005
3525	11215	1	1	2005
3126	11215	1	1	2005
370	11215	1	1	2005
8287	11215	1	1	2005
8541	11215	1	1	2005
7751	11215	1	1	2005
7122	11215	1	1	2005
9335	11215	1	1	2005
4405	11215	1	1	2005
8064	11215	1	1	2005
5258	11215	1	1	2005
4750	11215	1	1	2005
9430	11215	1	1	2005
9663	11215	1	1	2005
1957	11215	1	1	2005
5754	11215	1	1	2005
9406	11215	1	1	2005
8875	11215	-1	1	2005
8772	11215	-1	1	2005
7511	8161	1	1	2005
283	8161	1	1	2005
4405	8161	1	1	2005
7334	8161	1	1	2005
9478	8161	1	1	2005
2339	8161	1	1	2005
813	8161	1	1	2005
5447	8161	1	1	2005
9388	8161	1	1	2005
6226	8161	1	1	2005
3402	8161	1	1	2005
5799	8161	1	1	2005
9050	8161	1	1	2005
3126	8161	1	1	2005
1123	8161	1	1	2005
7902	8161	1	1	2005
3525	8161	1	1	2005
5293	8161	1	1	2005
7741	8161	1	1	2005
9335	8161	1	1	2005
7773	8161	1	1	2005
7659	8161	1	1	2005
7521	8161	1	1	2005
3228	8161	1	1	2005
7772	8161	1	1	2005
7978	8161	-1	1	2005
4750	8161	-1	1	2005
8169	8161	-1	1	2005
8541	8161	-1	1	2005
3261	8161	-1	1	2005
1957	8161	-1	1	2005
4316	8161	-1	1	2005
9664	8161	-1	1	2005
4405	9761	1	1	2005
8784	9761	1	1	2005
8738	9761	1	1	2005
7525	9761	1	1	2005
2064	9761	1	1	2005
7119	9761	1	1	2005
3126	9761	1	1	2005
1717	9761	1	1	2005
7751	9761	1	1	2005
997	9761	1	1	2005
7802	9761	1	1	2005
9326	9761	1	1	2005
7122	9761	1	1	2005
3255	9761	1	1	2005
9328	9761	1	1	2005
433	9761	1	1	2005
7466	9761	1	1	2005
1549	9761	1	1	2005
9371	9761	1	1	2005
7659	9761	1	1	2005
391	9761	1	1	2005
6220	9761	1	1	2005
6226	9761	1	1	2005
22	9761	1	1	2005
391	9761	-1	1	2005
7229	3594	1	1	2005
2258	3594	1	1	2005
9335	3594	1	1	2005
3126	3594	1	1	2005
1829	3594	1	1	2005
7502	3594	1	1	2005
3501	3594	1	1	2005
2469	3594	1	1	2005
7473	3594	1	1	2005
7845	3594	1	1	2005
4792	3594	1	1	2005
9545	3594	1	1	2005
3292	3594	1	1	2005
1123	3594	1	1	2005
7525	3594	1	1	2005
4897	3594	1	1	2005
6399	3594	1	1	2005
7523	3594	1	1	2005
7175	3594	1	1	2005
3917	3594	1	1	2005
9334	3594	1	1	2005
4750	3594	1	1	2005
1432	3594	1	1	2005
2161	3594	1	1	2005
6569	3594	1	1	2005
2395	3594	1	1	2005
9050	3594	1	1	2005
3946	3594	1	1	2005
6715	3594	1	1	2005
6853	3594	1	1	2005
1992	3594	1	1	2005
9321	3594	1	1	2005
8509	3594	1	1	2005
6354	3594	1	1	2005
5992	3594	1	1	2005
9332	3594	1	1	2005
1094	3594	1	1	2005
9665	3594	1	1	2005
9403	3594	1	1	2005
9337	3594	1	1	2005
2337	3594	1	1	2005
5191	3594	1	1	2005
8420	3594	1	1	2005
3955	3594	1	1	2005
7503	3594	1	1	2005
7779	3594	1	1	2005
9591	3594	1	1	2005
97	3594	1	1	2005
4175	3594	-1	1	2005
8442	3594	-1	1	2005
7734	3594	-1	1	2005
207	3594	-1	1	2005
9349	3594	-1	1	2005
7519	3594	-1	1	2005
4316	3594	-1	1	2005
7773	3594	-1	1	2005
5293	3594	-1	1	2005
3805	3594	-1	1	2005
7540	3594	-1	1	2005
5529	3594	-1	1	2005
4437	3594	0	1	2005
5895	3594	0	1	2005
5447	3594	0	1	2005
7735	3594	0	1	2005
9666	11216	1	1	2005
7634	11216	1	1	2005
7965	11216	1	1	2005
3501	11216	1	1	2005
5770	11216	1	1	2005
5160	11216	1	1	2005
7584	11216	1	1	2005
7589	11216	1	1	2005
9316	11216	1	1	2005
1829	11216	1	1	2005
7502	11216	1	1	2005
7475	11216	1	1	2005
862	11216	1	1	2005
7494	11216	1	1	2005
8442	11216	1	1	2005
8016	11216	1	1	2005
8533	11216	1	1	2005
207	11216	1	1	2005
6781	11216	1	1	2005
6026	11216	1	1	2005
9667	11216	1	1	2005
97	11216	1	1	2005
6773	11216	1	1	2005
7563	11216	1	1	2005
7796	11216	1	1	2005
3761	11216	1	1	2005
3588	11216	1	1	2005
2469	11216	1	1	2005
9668	11216	1	1	2005
7532	11216	1	1	2005
7513	11216	1	1	2005
5754	11216	1	1	2005
3126	11216	1	1	2005
5293	11216	1	1	2005
8148	11216	1	1	2005
4181	11216	1	1	2005
3623	11216	1	1	2005
3335	11216	1	1	2005
7473	11216	1	1	2005
7544	11216	1	1	2005
3917	11216	1	1	2005
1869	11216	1	1	2005
7223	11216	1	1	2005
7508	11216	1	1	2005
7727	11216	1	1	2005
6945	11216	1	1	2005
2328	11216	1	1	2005
7773	11216	1	1	2005
8534	11216	1	1	2005
7607	11216	0	1	2005
7473	6567	1	1	2005
7259	6567	1	1	2005
207	6567	1	1	2005
434	6567	1	1	2005
7508	6567	1	1	2005
6723	6567	1	1	2005
7542	6567	1	1	2005
4405	6567	1	1	2005
7477	6567	1	1	2005
1123	6567	1	1	2005
7502	6567	1	1	2005
5160	6567	1	1	2005
97	6567	1	1	2005
4752	6567	1	1	2005
3955	6567	1	1	2005
1179	6567	1	1	2005
3126	6567	1	1	2005
7731	6567	1	1	2005
4681	6567	1	1	2005
7479	6567	1	1	2005
8187	6567	1	1	2005
6988	6567	1	1	2005
7584	6567	1	1	2005
7340	6567	1	1	2005
8021	6567	1	1	2005
7658	6567	1	1	2005
7496	6567	1	1	2005
5703	6567	1	1	2005
4088	6567	1	1	2005
7657	6567	1	1	2005
943	6567	1	1	2005
6354	6567	1	1	2005
7058	6567	1	1	2005
7746	6567	1	1	2005
7656	6567	1	1	2005
9669	6567	1	1	2005
5510	6567	1	1	2005
7489	6567	1	1	2005
7475	6567	1	1	2005
1909	6567	1	1	2005
5529	6567	1	1	2005
9343	6567	1	1	2005
8420	6567	1	1	2005
8840	6567	1	1	2005
901	6567	1	1	2005
9213	6567	1	1	2005
4713	6567	1	1	2005
1715	6567	1	1	2005
7491	6567	1	1	2005
3929	6567	1	1	2005
7746	6567	1	1	2005
7522	6567	1	1	2005
862	6567	1	1	2005
7253	6567	1	1	2005
2587	6567	1	1	2005
7986	6567	1	1	2005
7732	6567	1	1	2005
7141	6567	1	1	2005
3761	6567	1	1	2005
4750	6567	1	1	2005
7745	6567	1	1	2005
7513	6567	1	1	2005
8163	6567	1	1	2005
2154	6567	1	1	2005
6403	6567	1	1	2005
9670	6567	1	1	2005
2112	6567	1	1	2005
7255	6567	1	1	2005
7261	6567	1	1	2005
6220	6567	1	1	2005
3588	6567	1	1	2005
9412	6567	1	1	2005
8161	6567	1	1	2005
7839	6567	1	1	2005
8821	9279	1	1	2005
9478	9279	1	1	2005
433	9279	1	1	2005
8120	9279	1	1	2005
6838	9279	1	1	2005
8305	9279	1	1	2005
9050	9279	1	1	2005
9671	9279	1	1	2005
5799	9279	1	1	2005
1852	9279	1	1	2005
7340	9279	1	1	2005
8531	9279	1	1	2005
9378	9279	1	1	2005
9391	9279	1	1	2005
1123	9279	1	1	2005
7779	9279	1	1	2005
7751	9279	1	1	2005
3126	9279	1	1	2005
3525	9279	1	1	2005
4750	9279	1	1	2005
7540	9279	1	1	2005
8541	9279	1	1	2005
4405	9279	1	1	2005
9672	9279	1	1	2005
1180	9279	1	1	2005
3082	9279	1	1	2005
9486	9279	1	1	2005
7753	9279	1	1	2005
6220	9279	1	1	2005
6354	9279	1	1	2005
8092	9279	-1	1	2005
3145	9279	-1	1	2005
7978	9279	-1	1	2005
9353	9279	-1	1	2005
391	9279	0	1	2005
7489	6563	1	1	2005
7845	6563	1	1	2005
7522	6563	1	1	2005
862	6563	1	1	2005
7473	6563	1	1	2005
207	6563	1	1	2005
97	6563	1	1	2005
2626	6563	1	1	2005
7932	6563	1	1	2005
5293	6563	1	1	2005
4739	6563	1	1	2005
9316	6563	1	1	2005
1432	6563	1	1	2005
3126	6563	1	1	2005
9673	6563	1	1	2005
4437	6563	1	1	2005
7584	6563	1	1	2005
1094	6563	1	1	2005
5895	6563	1	1	2005
2469	6563	1	1	2005
7795	6563	1	1	2005
7658	6563	1	1	2005
6781	6563	1	1	2005
1123	6563	1	1	2005
9374	6563	1	1	2005
7521	6563	1	1	2005
5754	6563	1	1	2005
1757	6563	1	1	2005
6565	6563	1	1	2005
8090	6563	1	1	2005
3623	6563	1	1	2005
3955	6563	1	1	2005
7773	6563	1	1	2005
9674	6563	1	1	2005
7532	6563	1	1	2005
6564	6563	1	1	2005
4264	6563	1	1	2005
5770	6563	1	1	2005
4265	6563	1	1	2005
7336	6563	1	1	2005
3588	6563	1	1	2005
3761	6563	1	1	2005
9233	6563	1	1	2005
9630	6563	1	1	2005
6433	6563	1	1	2005
9402	6563	1	1	2005
7882	6563	1	1	2005
2775	6563	1	1	2005
5703	6563	1	1	2005
7122	6563	1	1	2005
7828	6563	1	1	2005
8439	6563	1	1	2005
526	6563	1	1	2005
6945	6563	1	1	2005
6696	6563	1	1	2005
9675	6563	1	1	2005
943	6563	1	1	2005
7870	8090	1	1	2005
3955	8090	1	1	2005
370	8090	1	1	2005
5754	8090	1	1	2005
6180	8090	1	1	2005
3126	8090	1	1	2005
1094	8090	1	1	2005
7522	8090	1	1	2005
4346	8090	1	1	2005
3917	8090	1	1	2005
7542	8090	1	1	2005
3875	8090	1	1	2005
207	8090	1	1	2005
1179	8090	1	1	2005
4405	8090	1	1	2005
3631	8090	1	1	2005
816	8090	1	1	2005
7965	8090	1	1	2005
7058	8090	1	1	2005
862	8090	1	1	2005
97	8090	1	1	2005
7563	8090	1	1	2005
2775	8090	1	1	2005
2112	8090	1	1	2005
5160	8090	1	1	2005
813	8090	1	1	2005
8091	8090	1	1	2005
7795	8090	1	1	2005
7584	8090	1	1	2005
2064	8090	1	1	2005
7658	8090	1	1	2005
8531	8090	1	1	2005
371	8090	1	1	2005
7473	8090	1	1	2005
2469	8090	1	1	2005
9342	8090	1	1	2005
7781	8090	1	1	2005
7809	8090	1	1	2005
